file_name,Modality,Vocal_channel,Emotion,Emotional_intensity,Statement,Repetition,Actor,Emotion_label,Intensity_label,Statement_label,Actor_gender
03-01-02-02-01-02-10.wav,3,1,2,2,1,2,10,calm,strong,Kids are talking by the door,female
03-01-02-02-02-01-10.wav,3,1,2,2,2,1,10,calm,strong,Dogs are sitting by the door,female
03-01-02-02-02-02-10.wav,3,1,2,2,2,2,10,calm,strong,Dogs are sitting by the door,female
03-01-03-01-01-01-10.wav,3,1,3,1,1,1,10,happy,normal,Kids are talking by the door,female
03-01-03-01-01-02-10.wav,3,1,3,1,1,2,10,happy,normal,Kids are talking by the door,female
03-01-03-01-02-01-10.wav,3,1,3,1,2,1,10,happy,normal,Dogs are sitting by the door,female
03-01-03-01-02-02-10.wav,3,1,3,1,2,2,10,happy,normal,Dogs are sitting by the door,female
03-01-03-02-01-01-10.wav,3,1,3,2,1,1,10,happy,strong,Kids are talking by the door,female
03-01-03-02-01-02-10.wav,3,1,3,2,1,2,10,happy,strong,Kids are talking by the door,female
03-01-03-02-02-01-10.wav,3,1,3,2,2,1,10,happy,strong,Dogs are sitting by the door,female
03-01-03-02-02-02-10.wav,3,1,3,2,2,2,10,happy,strong,Dogs are sitting by the door,female
03-01-04-01-01-01-10.wav,3,1,4,1,1,1,10,sad,normal,Kids are talking by the door,female
03-01-04-01-01-02-10.wav,3,1,4,1,1,2,10,sad,normal,Kids are talking by the door,female
03-01-04-01-02-01-10.wav,3,1,4,1,2,1,10,sad,normal,Dogs are sitting by the door,female
03-01-04-01-02-02-10.wav,3,1,4,1,2,2,10,sad,normal,Dogs are sitting by the door,female
03-01-04-02-01-01-10.wav,3,1,4,2,1,1,10,sad,strong,Kids are talking by the door,female
03-01-04-02-01-02-10.wav,3,1,4,2,1,2,10,sad,strong,Kids are talking by the door,female
03-01-04-02-02-01-10.wav,3,1,4,2,2,1,10,sad,strong,Dogs are sitting by the door,female
03-01-04-02-02-02-10.wav,3,1,4,2,2,2,10,sad,strong,Dogs are sitting by the door,female
03-01-05-01-01-01-10.wav,3,1,5,1,1,1,10,angry,normal,Kids are talking by the door,female
03-01-05-01-01-02-10.wav,3,1,5,1,1,2,10,angry,normal,Kids are talking by the door,female
03-01-05-01-02-01-10.wav,3,1,5,1,2,1,10,angry,normal,Dogs are sitting by the door,female
03-01-05-01-02-02-10.wav,3,1,5,1,2,2,10,angry,normal,Dogs are sitting by the door,female
03-01-05-02-01-01-10.wav,3,1,5,2,1,1,10,angry,strong,Kids are talking by the door,female
03-01-05-02-01-02-10.wav,3,1,5,2,1,2,10,angry,strong,Kids are talking by the door,female
03-01-05-02-02-01-10.wav,3,1,5,2,2,1,10,angry,strong,Dogs are sitting by the door,female
03-01-05-02-02-02-10.wav,3,1,5,2,2,2,10,angry,strong,Dogs are sitting by the door,female
03-01-06-01-01-01-10.wav,3,1,6,1,1,1,10,fearful,normal,Kids are talking by the door,female
03-01-06-01-01-02-10.wav,3,1,6,1,1,2,10,fearful,normal,Kids are talking by the door,female
03-01-06-01-02-01-10.wav,3,1,6,1,2,1,10,fearful,normal,Dogs are sitting by the door,female
03-01-06-01-02-02-10.wav,3,1,6,1,2,2,10,fearful,normal,Dogs are sitting by the door,female
03-01-06-02-01-01-10.wav,3,1,6,2,1,1,10,fearful,strong,Kids are talking by the door,female
03-01-06-02-01-02-10.wav,3,1,6,2,1,2,10,fearful,strong,Kids are talking by the door,female
03-01-06-02-02-01-10.wav,3,1,6,2,2,1,10,fearful,strong,Dogs are sitting by the door,female
03-01-06-02-02-02-10.wav,3,1,6,2,2,2,10,fearful,strong,Dogs are sitting by the door,female
03-01-07-01-01-01-10.wav,3,1,7,1,1,1,10,disgust,normal,Kids are talking by the door,female
03-01-07-01-01-02-10.wav,3,1,7,1,1,2,10,disgust,normal,Kids are talking by the door,female
03-01-07-01-02-01-10.wav,3,1,7,1,2,1,10,disgust,normal,Dogs are sitting by the door,female
03-01-07-01-02-02-10.wav,3,1,7,1,2,2,10,disgust,normal,Dogs are sitting by the door,female
03-01-07-02-01-01-10.wav,3,1,7,2,1,1,10,disgust,strong,Kids are talking by the door,female
03-01-07-02-01-02-10.wav,3,1,7,2,1,2,10,disgust,strong,Kids are talking by the door,female
03-01-07-02-02-01-10.wav,3,1,7,2,2,1,10,disgust,strong,Dogs are sitting by the door,female
03-01-07-02-02-02-10.wav,3,1,7,2,2,2,10,disgust,strong,Dogs are sitting by the door,female
03-01-08-01-01-01-10.wav,3,1,8,1,1,1,10,surprised,normal,Kids are talking by the door,female
03-01-08-01-01-02-10.wav,3,1,8,1,1,2,10,surprised,normal,Kids are talking by the door,female
03-01-08-01-02-01-10.wav,3,1,8,1,2,1,10,surprised,normal,Dogs are sitting by the door,female
03-01-08-01-02-02-10.wav,3,1,8,1,2,2,10,surprised,normal,Dogs are sitting by the door,female
03-01-08-02-01-01-10.wav,3,1,8,2,1,1,10,surprised,strong,Kids are talking by the door,female
03-01-08-02-01-02-10.wav,3,1,8,2,1,2,10,surprised,strong,Kids are talking by the door,female
03-01-08-02-02-01-10.wav,3,1,8,2,2,1,10,surprised,strong,Dogs are sitting by the door,female
03-01-08-02-02-02-10.wav,3,1,8,2,2,2,10,surprised,strong,Dogs are sitting by the door,female
03-01-01-01-01-01-11.wav,3,1,1,1,1,1,11,neutral,normal,Kids are talking by the door,male
03-01-01-01-01-02-11.wav,3,1,1,1,1,2,11,neutral,normal,Kids are talking by the door,male
03-01-01-01-02-01-11.wav,3,1,1,1,2,1,11,neutral,normal,Dogs are sitting by the door,male
03-01-01-01-02-02-11.wav,3,1,1,1,2,2,11,neutral,normal,Dogs are sitting by the door,male
03-01-02-01-01-01-11.wav,3,1,2,1,1,1,11,calm,normal,Kids are talking by the door,male
03-01-02-01-01-02-11.wav,3,1,2,1,1,2,11,calm,normal,Kids are talking by the door,male
03-01-02-01-02-01-11.wav,3,1,2,1,2,1,11,calm,normal,Dogs are sitting by the door,male
03-01-02-01-02-02-11.wav,3,1,2,1,2,2,11,calm,normal,Dogs are sitting by the door,male
03-01-02-02-01-01-11.wav,3,1,2,2,1,1,11,calm,strong,Kids are talking by the door,male
03-01-02-02-01-02-11.wav,3,1,2,2,1,2,11,calm,strong,Kids are talking by the door,male
03-01-02-02-02-01-11.wav,3,1,2,2,2,1,11,calm,strong,Dogs are sitting by the door,male
03-01-02-02-02-02-11.wav,3,1,2,2,2,2,11,calm,strong,Dogs are sitting by the door,male
03-01-03-01-01-01-11.wav,3,1,3,1,1,1,11,happy,normal,Kids are talking by the door,male
03-01-03-01-01-02-11.wav,3,1,3,1,1,2,11,happy,normal,Kids are talking by the door,male
03-01-03-01-02-01-11.wav,3,1,3,1,2,1,11,happy,normal,Dogs are sitting by the door,male
03-01-03-01-02-02-11.wav,3,1,3,1,2,2,11,happy,normal,Dogs are sitting by the door,male
03-01-03-02-01-01-11.wav,3,1,3,2,1,1,11,happy,strong,Kids are talking by the door,male
03-01-03-02-01-02-11.wav,3,1,3,2,1,2,11,happy,strong,Kids are talking by the door,male
03-01-03-02-02-01-11.wav,3,1,3,2,2,1,11,happy,strong,Dogs are sitting by the door,male
03-01-03-02-02-02-11.wav,3,1,3,2,2,2,11,happy,strong,Dogs are sitting by the door,male
03-01-04-01-01-01-11.wav,3,1,4,1,1,1,11,sad,normal,Kids are talking by the door,male
03-01-04-01-01-02-11.wav,3,1,4,1,1,2,11,sad,normal,Kids are talking by the door,male
03-01-04-01-02-01-11.wav,3,1,4,1,2,1,11,sad,normal,Dogs are sitting by the door,male
03-01-04-01-02-02-11.wav,3,1,4,1,2,2,11,sad,normal,Dogs are sitting by the door,male
03-01-04-02-01-01-11.wav,3,1,4,2,1,1,11,sad,strong,Kids are talking by the door,male
03-01-04-02-01-02-11.wav,3,1,4,2,1,2,11,sad,strong,Kids are talking by the door,male
03-01-04-02-02-01-11.wav,3,1,4,2,2,1,11,sad,strong,Dogs are sitting by the door,male
03-01-04-02-02-02-11.wav,3,1,4,2,2,2,11,sad,strong,Dogs are sitting by the door,male
03-01-05-01-01-01-11.wav,3,1,5,1,1,1,11,angry,normal,Kids are talking by the door,male
03-01-05-01-01-02-11.wav,3,1,5,1,1,2,11,angry,normal,Kids are talking by the door,male
03-01-05-01-02-01-11.wav,3,1,5,1,2,1,11,angry,normal,Dogs are sitting by the door,male
03-01-05-01-02-02-11.wav,3,1,5,1,2,2,11,angry,normal,Dogs are sitting by the door,male
03-01-05-02-01-01-11.wav,3,1,5,2,1,1,11,angry,strong,Kids are talking by the door,male
03-01-05-02-01-02-11.wav,3,1,5,2,1,2,11,angry,strong,Kids are talking by the door,male
03-01-05-02-02-01-11.wav,3,1,5,2,2,1,11,angry,strong,Dogs are sitting by the door,male
03-01-05-02-02-02-11.wav,3,1,5,2,2,2,11,angry,strong,Dogs are sitting by the door,male
03-01-06-01-01-01-11.wav,3,1,6,1,1,1,11,fearful,normal,Kids are talking by the door,male
03-01-06-01-01-02-11.wav,3,1,6,1,1,2,11,fearful,normal,Kids are talking by the door,male
03-01-06-01-02-01-11.wav,3,1,6,1,2,1,11,fearful,normal,Dogs are sitting by the door,male
03-01-06-01-02-02-11.wav,3,1,6,1,2,2,11,fearful,normal,Dogs are sitting by the door,male
03-01-06-02-01-01-11.wav,3,1,6,2,1,1,11,fearful,strong,Kids are talking by the door,male
03-01-06-02-01-02-11.wav,3,1,6,2,1,2,11,fearful,strong,Kids are talking by the door,male
03-01-06-02-02-01-11.wav,3,1,6,2,2,1,11,fearful,strong,Dogs are sitting by the door,male
03-01-06-02-02-02-11.wav,3,1,6,2,2,2,11,fearful,strong,Dogs are sitting by the door,male
03-01-07-01-01-01-11.wav,3,1,7,1,1,1,11,disgust,normal,Kids are talking by the door,male
03-01-07-01-01-02-11.wav,3,1,7,1,1,2,11,disgust,normal,Kids are talking by the door,male
03-01-07-01-02-01-11.wav,3,1,7,1,2,1,11,disgust,normal,Dogs are sitting by the door,male
03-01-07-01-02-02-11.wav,3,1,7,1,2,2,11,disgust,normal,Dogs are sitting by the door,male
03-01-07-02-01-01-11.wav,3,1,7,2,1,1,11,disgust,strong,Kids are talking by the door,male
03-01-07-02-01-02-11.wav,3,1,7,2,1,2,11,disgust,strong,Kids are talking by the door,male
03-01-07-02-02-01-11.wav,3,1,7,2,2,1,11,disgust,strong,Dogs are sitting by the door,male
03-01-07-02-02-02-11.wav,3,1,7,2,2,2,11,disgust,strong,Dogs are sitting by the door,male
03-01-08-01-01-01-11.wav,3,1,8,1,1,1,11,surprised,normal,Kids are talking by the door,male
03-01-08-01-01-02-11.wav,3,1,8,1,1,2,11,surprised,normal,Kids are talking by the door,male
03-01-08-01-02-01-11.wav,3,1,8,1,2,1,11,surprised,normal,Dogs are sitting by the door,male
03-01-08-01-02-02-11.wav,3,1,8,1,2,2,11,surprised,normal,Dogs are sitting by the door,male
03-01-08-02-01-01-11.wav,3,1,8,2,1,1,11,surprised,strong,Kids are talking by the door,male
03-01-08-02-01-02-11.wav,3,1,8,2,1,2,11,surprised,strong,Kids are talking by the door,male
03-01-08-02-02-01-11.wav,3,1,8,2,2,1,11,surprised,strong,Dogs are sitting by the door,male
03-01-08-02-02-02-11.wav,3,1,8,2,2,2,11,surprised,strong,Dogs are sitting by the door,male
03-01-01-01-01-01-12.wav,3,1,1,1,1,1,12,neutral,normal,Kids are talking by the door,female
03-01-01-01-01-02-12.wav,3,1,1,1,1,2,12,neutral,normal,Kids are talking by the door,female
03-01-01-01-02-01-12.wav,3,1,1,1,2,1,12,neutral,normal,Dogs are sitting by the door,female
03-01-01-01-02-02-12.wav,3,1,1,1,2,2,12,neutral,normal,Dogs are sitting by the door,female
03-01-02-01-01-01-12.wav,3,1,2,1,1,1,12,calm,normal,Kids are talking by the door,female
03-01-02-01-01-02-12.wav,3,1,2,1,1,2,12,calm,normal,Kids are talking by the door,female
03-01-02-01-02-01-12.wav,3,1,2,1,2,1,12,calm,normal,Dogs are sitting by the door,female
03-01-02-01-02-02-12.wav,3,1,2,1,2,2,12,calm,normal,Dogs are sitting by the door,female
03-01-02-02-01-01-12.wav,3,1,2,2,1,1,12,calm,strong,Kids are talking by the door,female
03-01-02-02-01-02-12.wav,3,1,2,2,1,2,12,calm,strong,Kids are talking by the door,female
03-01-02-02-02-01-12.wav,3,1,2,2,2,1,12,calm,strong,Dogs are sitting by the door,female
03-01-02-02-02-02-12.wav,3,1,2,2,2,2,12,calm,strong,Dogs are sitting by the door,female
03-01-03-01-01-01-12.wav,3,1,3,1,1,1,12,happy,normal,Kids are talking by the door,female
03-01-03-01-01-02-12.wav,3,1,3,1,1,2,12,happy,normal,Kids are talking by the door,female
03-01-03-01-02-01-12.wav,3,1,3,1,2,1,12,happy,normal,Dogs are sitting by the door,female
03-01-03-01-02-02-12.wav,3,1,3,1,2,2,12,happy,normal,Dogs are sitting by the door,female
03-01-03-02-01-01-12.wav,3,1,3,2,1,1,12,happy,strong,Kids are talking by the door,female
03-01-03-02-01-02-12.wav,3,1,3,2,1,2,12,happy,strong,Kids are talking by the door,female
03-01-03-02-02-01-12.wav,3,1,3,2,2,1,12,happy,strong,Dogs are sitting by the door,female
03-01-03-02-02-02-12.wav,3,1,3,2,2,2,12,happy,strong,Dogs are sitting by the door,female
03-01-04-01-01-01-12.wav,3,1,4,1,1,1,12,sad,normal,Kids are talking by the door,female
03-01-04-01-01-02-12.wav,3,1,4,1,1,2,12,sad,normal,Kids are talking by the door,female
03-01-04-01-02-01-12.wav,3,1,4,1,2,1,12,sad,normal,Dogs are sitting by the door,female
03-01-04-01-02-02-12.wav,3,1,4,1,2,2,12,sad,normal,Dogs are sitting by the door,female
03-01-04-02-01-01-12.wav,3,1,4,2,1,1,12,sad,strong,Kids are talking by the door,female
03-01-04-02-01-02-12.wav,3,1,4,2,1,2,12,sad,strong,Kids are talking by the door,female
03-01-04-02-02-01-12.wav,3,1,4,2,2,1,12,sad,strong,Dogs are sitting by the door,female
03-01-04-02-02-02-12.wav,3,1,4,2,2,2,12,sad,strong,Dogs are sitting by the door,female
03-01-05-01-01-01-12.wav,3,1,5,1,1,1,12,angry,normal,Kids are talking by the door,female
03-01-05-01-01-02-12.wav,3,1,5,1,1,2,12,angry,normal,Kids are talking by the door,female
03-01-05-01-02-01-12.wav,3,1,5,1,2,1,12,angry,normal,Dogs are sitting by the door,female
03-01-05-01-02-02-12.wav,3,1,5,1,2,2,12,angry,normal,Dogs are sitting by the door,female
03-01-05-02-01-01-12.wav,3,1,5,2,1,1,12,angry,strong,Kids are talking by the door,female
03-01-05-02-01-02-12.wav,3,1,5,2,1,2,12,angry,strong,Kids are talking by the door,female
03-01-05-02-02-01-12.wav,3,1,5,2,2,1,12,angry,strong,Dogs are sitting by the door,female
03-01-05-02-02-02-12.wav,3,1,5,2,2,2,12,angry,strong,Dogs are sitting by the door,female
03-01-06-01-01-01-12.wav,3,1,6,1,1,1,12,fearful,normal,Kids are talking by the door,female
03-01-06-01-01-02-12.wav,3,1,6,1,1,2,12,fearful,normal,Kids are talking by the door,female
03-01-06-01-02-01-12.wav,3,1,6,1,2,1,12,fearful,normal,Dogs are sitting by the door,female
03-01-06-01-02-02-12.wav,3,1,6,1,2,2,12,fearful,normal,Dogs are sitting by the door,female
03-01-06-02-01-01-12.wav,3,1,6,2,1,1,12,fearful,strong,Kids are talking by the door,female
03-01-06-02-01-02-12.wav,3,1,6,2,1,2,12,fearful,strong,Kids are talking by the door,female
03-01-06-02-02-01-12.wav,3,1,6,2,2,1,12,fearful,strong,Dogs are sitting by the door,female
03-01-06-02-02-02-12.wav,3,1,6,2,2,2,12,fearful,strong,Dogs are sitting by the door,female
03-01-07-01-01-01-12.wav,3,1,7,1,1,1,12,disgust,normal,Kids are talking by the door,female
03-01-07-01-01-02-12.wav,3,1,7,1,1,2,12,disgust,normal,Kids are talking by the door,female
03-01-07-01-02-01-12.wav,3,1,7,1,2,1,12,disgust,normal,Dogs are sitting by the door,female
03-01-07-01-02-02-12.wav,3,1,7,1,2,2,12,disgust,normal,Dogs are sitting by the door,female
03-01-07-02-01-01-12.wav,3,1,7,2,1,1,12,disgust,strong,Kids are talking by the door,female
03-01-07-02-01-02-12.wav,3,1,7,2,1,2,12,disgust,strong,Kids are talking by the door,female
03-01-07-02-02-01-12.wav,3,1,7,2,2,1,12,disgust,strong,Dogs are sitting by the door,female
03-01-07-02-02-02-12.wav,3,1,7,2,2,2,12,disgust,strong,Dogs are sitting by the door,female
03-01-08-01-01-01-12.wav,3,1,8,1,1,1,12,surprised,normal,Kids are talking by the door,female
03-01-08-01-01-02-12.wav,3,1,8,1,1,2,12,surprised,normal,Kids are talking by the door,female
03-01-08-01-02-01-12.wav,3,1,8,1,2,1,12,surprised,normal,Dogs are sitting by the door,female
03-01-08-01-02-02-12.wav,3,1,8,1,2,2,12,surprised,normal,Dogs are sitting by the door,female
03-01-08-02-01-01-12.wav,3,1,8,2,1,1,12,surprised,strong,Kids are talking by the door,female
03-01-08-02-01-02-12.wav,3,1,8,2,1,2,12,surprised,strong,Kids are talking by the door,female
03-01-08-02-02-01-12.wav,3,1,8,2,2,1,12,surprised,strong,Dogs are sitting by the door,female
03-01-08-02-02-02-12.wav,3,1,8,2,2,2,12,surprised,strong,Dogs are sitting by the door,female
03-01-01-01-01-01-13.wav,3,1,1,1,1,1,13,neutral,normal,Kids are talking by the door,male
03-01-01-01-01-02-13.wav,3,1,1,1,1,2,13,neutral,normal,Kids are talking by the door,male
03-01-01-01-02-01-13.wav,3,1,1,1,2,1,13,neutral,normal,Dogs are sitting by the door,male
03-01-01-01-02-02-13.wav,3,1,1,1,2,2,13,neutral,normal,Dogs are sitting by the door,male
03-01-02-01-01-01-13.wav,3,1,2,1,1,1,13,calm,normal,Kids are talking by the door,male
03-01-02-01-01-02-13.wav,3,1,2,1,1,2,13,calm,normal,Kids are talking by the door,male
03-01-02-01-02-01-13.wav,3,1,2,1,2,1,13,calm,normal,Dogs are sitting by the door,male
03-01-02-01-02-02-13.wav,3,1,2,1,2,2,13,calm,normal,Dogs are sitting by the door,male
03-01-02-02-01-01-13.wav,3,1,2,2,1,1,13,calm,strong,Kids are talking by the door,male
03-01-02-02-01-02-13.wav,3,1,2,2,1,2,13,calm,strong,Kids are talking by the door,male
03-01-02-02-02-01-13.wav,3,1,2,2,2,1,13,calm,strong,Dogs are sitting by the door,male
03-01-02-02-02-02-13.wav,3,1,2,2,2,2,13,calm,strong,Dogs are sitting by the door,male
03-01-03-01-01-01-13.wav,3,1,3,1,1,1,13,happy,normal,Kids are talking by the door,male
03-01-03-01-01-02-13.wav,3,1,3,1,1,2,13,happy,normal,Kids are talking by the door,male
03-01-03-01-02-01-13.wav,3,1,3,1,2,1,13,happy,normal,Dogs are sitting by the door,male
03-01-03-01-02-02-13.wav,3,1,3,1,2,2,13,happy,normal,Dogs are sitting by the door,male
03-01-03-02-01-01-13.wav,3,1,3,2,1,1,13,happy,strong,Kids are talking by the door,male
03-01-03-02-01-02-13.wav,3,1,3,2,1,2,13,happy,strong,Kids are talking by the door,male
03-01-03-02-02-01-13.wav,3,1,3,2,2,1,13,happy,strong,Dogs are sitting by the door,male
03-01-03-02-02-02-13.wav,3,1,3,2,2,2,13,happy,strong,Dogs are sitting by the door,male
03-01-04-01-01-01-13.wav,3,1,4,1,1,1,13,sad,normal,Kids are talking by the door,male
03-01-04-01-01-02-13.wav,3,1,4,1,1,2,13,sad,normal,Kids are talking by the door,male
03-01-04-01-02-01-13.wav,3,1,4,1,2,1,13,sad,normal,Dogs are sitting by the door,male
03-01-04-01-02-02-13.wav,3,1,4,1,2,2,13,sad,normal,Dogs are sitting by the door,male
03-01-04-02-01-01-13.wav,3,1,4,2,1,1,13,sad,strong,Kids are talking by the door,male
03-01-04-02-01-02-13.wav,3,1,4,2,1,2,13,sad,strong,Kids are talking by the door,male
03-01-04-02-02-01-13.wav,3,1,4,2,2,1,13,sad,strong,Dogs are sitting by the door,male
03-01-04-02-02-02-13.wav,3,1,4,2,2,2,13,sad,strong,Dogs are sitting by the door,male
03-01-05-01-01-01-13.wav,3,1,5,1,1,1,13,angry,normal,Kids are talking by the door,male
03-01-05-01-01-02-13.wav,3,1,5,1,1,2,13,angry,normal,Kids are talking by the door,male
03-01-05-01-02-01-13.wav,3,1,5,1,2,1,13,angry,normal,Dogs are sitting by the door,male
03-01-05-01-02-02-13.wav,3,1,5,1,2,2,13,angry,normal,Dogs are sitting by the door,male
03-01-05-02-01-01-13.wav,3,1,5,2,1,1,13,angry,strong,Kids are talking by the door,male
03-01-05-02-01-02-13.wav,3,1,5,2,1,2,13,angry,strong,Kids are talking by the door,male
03-01-05-02-02-01-13.wav,3,1,5,2,2,1,13,angry,strong,Dogs are sitting by the door,male
03-01-05-02-02-02-13.wav,3,1,5,2,2,2,13,angry,strong,Dogs are sitting by the door,male
03-01-06-01-01-01-13.wav,3,1,6,1,1,1,13,fearful,normal,Kids are talking by the door,male
03-01-06-01-01-02-13.wav,3,1,6,1,1,2,13,fearful,normal,Kids are talking by the door,male
03-01-06-01-02-01-13.wav,3,1,6,1,2,1,13,fearful,normal,Dogs are sitting by the door,male
03-01-06-01-02-02-13.wav,3,1,6,1,2,2,13,fearful,normal,Dogs are sitting by the door,male
03-01-06-02-01-01-13.wav,3,1,6,2,1,1,13,fearful,strong,Kids are talking by the door,male
03-01-06-02-01-02-13.wav,3,1,6,2,1,2,13,fearful,strong,Kids are talking by the door,male
03-01-06-02-02-01-13.wav,3,1,6,2,2,1,13,fearful,strong,Dogs are sitting by the door,male
03-01-06-02-02-02-13.wav,3,1,6,2,2,2,13,fearful,strong,Dogs are sitting by the door,male
03-01-07-01-01-01-13.wav,3,1,7,1,1,1,13,disgust,normal,Kids are talking by the door,male
03-01-07-01-01-02-13.wav,3,1,7,1,1,2,13,disgust,normal,Kids are talking by the door,male
03-01-07-01-02-01-13.wav,3,1,7,1,2,1,13,disgust,normal,Dogs are sitting by the door,male
03-01-07-01-02-02-13.wav,3,1,7,1,2,2,13,disgust,normal,Dogs are sitting by the door,male
03-01-07-02-01-01-13.wav,3,1,7,2,1,1,13,disgust,strong,Kids are talking by the door,male
03-01-07-02-01-02-13.wav,3,1,7,2,1,2,13,disgust,strong,Kids are talking by the door,male
03-01-07-02-02-01-13.wav,3,1,7,2,2,1,13,disgust,strong,Dogs are sitting by the door,male
03-01-07-02-02-02-13.wav,3,1,7,2,2,2,13,disgust,strong,Dogs are sitting by the door,male
03-01-08-01-01-01-13.wav,3,1,8,1,1,1,13,surprised,normal,Kids are talking by the door,male
03-01-08-01-01-02-13.wav,3,1,8,1,1,2,13,surprised,normal,Kids are talking by the door,male
03-01-08-01-02-01-13.wav,3,1,8,1,2,1,13,surprised,normal,Dogs are sitting by the door,male
03-01-08-01-02-02-13.wav,3,1,8,1,2,2,13,surprised,normal,Dogs are sitting by the door,male
03-01-08-02-01-01-13.wav,3,1,8,2,1,1,13,surprised,strong,Kids are talking by the door,male
03-01-08-02-01-02-13.wav,3,1,8,2,1,2,13,surprised,strong,Kids are talking by the door,male
03-01-08-02-02-01-13.wav,3,1,8,2,2,1,13,surprised,strong,Dogs are sitting by the door,male
03-01-08-02-02-02-13.wav,3,1,8,2,2,2,13,surprised,strong,Dogs are sitting by the door,male
03-01-01-01-01-01-14.wav,3,1,1,1,1,1,14,neutral,normal,Kids are talking by the door,female
03-01-01-01-01-02-14.wav,3,1,1,1,1,2,14,neutral,normal,Kids are talking by the door,female
03-01-01-01-02-01-14.wav,3,1,1,1,2,1,14,neutral,normal,Dogs are sitting by the door,female
03-01-01-01-02-02-14.wav,3,1,1,1,2,2,14,neutral,normal,Dogs are sitting by the door,female
03-01-02-01-01-01-14.wav,3,1,2,1,1,1,14,calm,normal,Kids are talking by the door,female
03-01-02-01-01-02-14.wav,3,1,2,1,1,2,14,calm,normal,Kids are talking by the door,female
03-01-02-01-02-01-14.wav,3,1,2,1,2,1,14,calm,normal,Dogs are sitting by the door,female
03-01-02-01-02-02-14.wav,3,1,2,1,2,2,14,calm,normal,Dogs are sitting by the door,female
03-01-02-02-01-01-14.wav,3,1,2,2,1,1,14,calm,strong,Kids are talking by the door,female
03-01-02-02-01-02-14.wav,3,1,2,2,1,2,14,calm,strong,Kids are talking by the door,female
03-01-02-02-02-01-14.wav,3,1,2,2,2,1,14,calm,strong,Dogs are sitting by the door,female
03-01-02-02-02-02-14.wav,3,1,2,2,2,2,14,calm,strong,Dogs are sitting by the door,female
03-01-03-01-01-01-14.wav,3,1,3,1,1,1,14,happy,normal,Kids are talking by the door,female
03-01-03-01-01-02-14.wav,3,1,3,1,1,2,14,happy,normal,Kids are talking by the door,female
03-01-03-01-02-01-14.wav,3,1,3,1,2,1,14,happy,normal,Dogs are sitting by the door,female
03-01-03-01-02-02-14.wav,3,1,3,1,2,2,14,happy,normal,Dogs are sitting by the door,female
03-01-03-02-01-01-14.wav,3,1,3,2,1,1,14,happy,strong,Kids are talking by the door,female
03-01-03-02-01-02-14.wav,3,1,3,2,1,2,14,happy,strong,Kids are talking by the door,female
03-01-03-02-02-01-14.wav,3,1,3,2,2,1,14,happy,strong,Dogs are sitting by the door,female
03-01-03-02-02-02-14.wav,3,1,3,2,2,2,14,happy,strong,Dogs are sitting by the door,female
03-01-04-01-01-01-14.wav,3,1,4,1,1,1,14,sad,normal,Kids are talking by the door,female
03-01-04-01-01-02-14.wav,3,1,4,1,1,2,14,sad,normal,Kids are talking by the door,female
03-01-04-01-02-01-14.wav,3,1,4,1,2,1,14,sad,normal,Dogs are sitting by the door,female
03-01-04-01-02-02-14.wav,3,1,4,1,2,2,14,sad,normal,Dogs are sitting by the door,female
03-01-04-02-01-01-14.wav,3,1,4,2,1,1,14,sad,strong,Kids are talking by the door,female
03-01-04-02-01-02-14.wav,3,1,4,2,1,2,14,sad,strong,Kids are talking by the door,female
03-01-04-02-02-01-14.wav,3,1,4,2,2,1,14,sad,strong,Dogs are sitting by the door,female
03-01-04-02-02-02-14.wav,3,1,4,2,2,2,14,sad,strong,Dogs are sitting by the door,female
03-01-05-01-01-01-14.wav,3,1,5,1,1,1,14,angry,normal,Kids are talking by the door,female
03-01-05-01-01-02-14.wav,3,1,5,1,1,2,14,angry,normal,Kids are talking by the door,female
03-01-05-01-02-01-14.wav,3,1,5,1,2,1,14,angry,normal,Dogs are sitting by the door,female
03-01-05-01-02-02-14.wav,3,1,5,1,2,2,14,angry,normal,Dogs are sitting by the door,female
03-01-05-02-01-01-14.wav,3,1,5,2,1,1,14,angry,strong,Kids are talking by the door,female
03-01-05-02-01-02-14.wav,3,1,5,2,1,2,14,angry,strong,Kids are talking by the door,female
03-01-05-02-02-01-14.wav,3,1,5,2,2,1,14,angry,strong,Dogs are sitting by the door,female
03-01-05-02-02-02-14.wav,3,1,5,2,2,2,14,angry,strong,Dogs are sitting by the door,female
03-01-06-01-01-01-14.wav,3,1,6,1,1,1,14,fearful,normal,Kids are talking by the door,female
03-01-06-01-01-02-14.wav,3,1,6,1,1,2,14,fearful,normal,Kids are talking by the door,female
03-01-06-01-02-01-14.wav,3,1,6,1,2,1,14,fearful,normal,Dogs are sitting by the door,female
03-01-06-01-02-02-14.wav,3,1,6,1,2,2,14,fearful,normal,Dogs are sitting by the door,female
03-01-06-02-01-01-14.wav,3,1,6,2,1,1,14,fearful,strong,Kids are talking by the door,female
03-01-06-02-01-02-14.wav,3,1,6,2,1,2,14,fearful,strong,Kids are talking by the door,female
03-01-06-02-02-01-14.wav,3,1,6,2,2,1,14,fearful,strong,Dogs are sitting by the door,female
03-01-06-02-02-02-14.wav,3,1,6,2,2,2,14,fearful,strong,Dogs are sitting by the door,female
03-01-07-01-01-01-14.wav,3,1,7,1,1,1,14,disgust,normal,Kids are talking by the door,female
